WKT,name,description
"GEOMETRYCOLLECTION (POLYGON ((106.8542718 -6.2423501, 106.8540143 -6.2419662, 106.8538317 -6.2419921, 106.8542718 -6.2423501)), POLYGON ((106.8538317 -6.2419921, 106.8533276 -6.2415822, 106.8528556 -6.2401744, 106.8534564 -6.2386386, 106.8538855 -6.2370175, 106.8535422 -6.2349697, 106.8529414 -6.2347991, 106.8528985 -6.2333486, 106.8504523 -6.2333059, 106.8507098 -6.2343725, 106.8520831 -6.2353537, 106.8525122 -6.2365482, 106.8520831 -6.238212, 106.8517398 -6.2401744, 106.8525122 -6.2421795, 106.8538317 -6.2419921)))",Echo Park,
